instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_origA	label_collapseA	label_origC	label_collapseC	split_orig	split_redo
ROG-Dia-GSO-P0007_ROG-dialog-0012_1558.682_1561.813	ROG-Dia-GSO-P0007	ROG-dialog-0012	[smeh] Aja.	[smeh] Aja.	1558.682	1561.813	mixedPositive	positive	mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1561.187_1563.034	ROG-Dia-GSO-P0007	ROG-dialog-0011	Vse je razbijal po glavi.	Vse je razbijalo po glavi.	1561.187	1563.034	neutralPositive	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1563.034_1565.605	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aja, lej, pride, pride tak dan, a veš?	Aja, glej, pride, pride tak dan, a veš?	1563.034	1565.605			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1563.034_1563.553	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aja,	Aja,	1563.034	1563.553	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1563.553_1566.577	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, ja, ja.	Ja, ja, ja.	1563.553	1566.577	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1563.553_1563.875	ROG-Dia-GSO-P0007	ROG-dialog-0012	lej,	glej,	1563.553	1563.875	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1563.875_1565.605	ROG-Dia-GSO-P0007	ROG-dialog-0012	pride, pride tak dan, a veš?	pride, pride tak dan, a veš?	1563.875	1565.605	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1565.605_1566.577	ROG-Dia-GSO-P0007	ROG-dialog-0012	Tak da ...	Tako da ...	1565.605	1566.577	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1566.577_1568.392	ROG-Dia-GSO-P0007	ROG-dialog-0012	Vse fajn, super, fajn, ja.	Vse fajn, super, fajn, ja.	1566.577	1568.392	neutralPositive	neutral	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1568.392_1568.991	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	1568.392	1568.991	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1568.991_1572.384	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja. [glas]	Ja. [glas]	1568.991	1572.384	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1572.384_1573.585	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sej bo.	Saj bo.	1572.384	1573.585	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1573.585_1575.400	ROG-Dia-GSO-P0007	ROG-dialog-0012	[smeh] More bit.	[smeh] Mora biti.	1573.585	1575.4	neutralPositive	neutral	mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1575.400_1577.404	ROG-Dia-GSO-P0007	ROG-dialog-0011	Kak je blo pa pr teb dans v službi?	Kako je bilo pa pri tebi danes v službi?	1575.4	1577.404	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1577.404_1578.471	ROG-Dia-GSO-P0007	ROG-dialog-0011	Naporn?	Naporno?	1577.404	1578.471	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1578.471_1581.184	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zej smo konc mesca, zej nimaš več tak, ne?	Zdaj smo konec meseca, zdaj nimaš več tako, ne?	1578.471	1581.184	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1578.471_1581.184	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ahh. [glas]	Ahh. [glas]	1578.471	1581.184	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1581.184_1582.249	ROG-Dia-GSO-P0007	ROG-dialog-0011	Proti konc mesca.	Proti koncu meseca.	1581.184	1582.249	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1582.249_1584.104	ROG-Dia-GSO-P0007	ROG-dialog-0012	Eem, ja, je kr,	Eem, ja, je kar,	1582.249	1584.104	neutralNegative	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1584.104_1584.870	ROG-Dia-GSO-P0007	ROG-dialog-0012	skos je,	skozi je,	1584.104	1584.87	neutralNegative	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1584.870_1586.019	ROG-Dia-GSO-P0007	ROG-dialog-0012	skos je, no.	skozi je, no.	1584.87	1586.019	neutralNegative	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1586.019_1593.159	ROG-Dia-GSO-P0007	ROG-dialog-0012	Sicer je res, tista prva dva tedna v mescu, takr@t delam po deset ur al pa še več.	Sicer je res, tista prva dva tedna v mesecu, takrat delam po deset ur ali pa še več.	1586.019	1593.159			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1586.019_1587.304	ROG-Dia-GSO-P0007	ROG-dialog-0012	Sicer je res,	Sicer je res,	1586.019	1587.304	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1587.304_1589.591	ROG-Dia-GSO-P0007	ROG-dialog-0012	tista prva dva tedna v mescu,	tista prva dva tedna v mesecu,	1587.304	1589.591	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1589.591_1593.159	ROG-Dia-GSO-P0007	ROG-dialog-0012	takr@t delam po deset ur al pa še več.	takrat delam po deset ur ali pa še več.	1589.591	1593.159	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1593.159_1594.249	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sej vem.	Saj vem.	1593.159	1594.249	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1594.249_1598.057	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pol pride kakšen teden, k si lahka mal bol razporedim	Pol pride kakšen teden, k si lahko malo bolj razporedim	1594.249	1598.057	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1598.057_1598.537	ROG-Dia-GSO-P0007	ROG-dialog-0012	pa rečem:	pa rečem:	1598.057	1598.537	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1598.537_1602.884	ROG-Dia-GSO-P0007	ROG-dialog-0012	"Lej, tole bo pa jutr, [smeh] pa lahk počaka." [glas]	"Glej, tole bo pa jutri, [smeh] pa lahko počaka." [glas]	1598.537	1602.884	mixedNegative	negative	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1602.884_1603.792	ROG-Dia-GSO-P0007	ROG-dialog-0012	Tak da ...	Tako da ...	1602.884	1603.792	neutralNegative	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1603.792_1606.966	ROG-Dia-GSO-P0007	ROG-dialog-0011	Aja, včeri ste pa bli eee v Mariboru.	Aja, včeraj ste pa bili eee v Mariboru.	1603.792	1606.966			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1603.792_1604.424	ROG-Dia-GSO-P0007	ROG-dialog-0011	Aja,	Aja,	1603.792	1604.424	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1603.792_1606.966	ROG-Dia-GSO-P0007	ROG-dialog-0012	Odvisno, k@k gre.	Odvisno, kako gre.	1603.792	1606.966	neutralNegative	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1604.424_1606.966	ROG-Dia-GSO-P0007	ROG-dialog-0011	včeri ste pa bli eee v Mariboru.	včeraj ste pa bili eee v Mariboru.	1604.424	1606.966	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1606.966_1608.333	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm, mhm.	Mhm, mhm.	1606.966	1608.333	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1608.333_1609.455	ROG-Dia-GSO-P0007	ROG-dialog-0011	Šla kej v šoping?	Šla kaj v šoping?	1608.333	1609.455	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1609.455_1611.057	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pa mal smo pa šle,	Pa malo smo pa šle,	1609.455	1611.057	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1611.057_1612.511	ROG-Dia-GSO-P0007	ROG-dialog-0012	v Evropark smo šle,	v Europark smo šle,	1611.057	1612.511	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1612.511_1614.311	ROG-Dia-GSO-P0007	ROG-dialog-0012	nek() dve stvari sn si pa kupla.	neki() dve stvari sem si pa kupila.	1612.511	1614.311	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1614.311_1614.849	ROG-Dia-GSO-P0007	ROG-dialog-0011	Si si?	Si si?	1614.311	1614.849	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1614.849_1615.844	ROG-Dia-GSO-P0007	ROG-dialog-0011	No, fajn.	No, fajn.	1614.849	1615.844	neutralPositive	neutral	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1615.844_1617.124	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, no, lej, če že greš, ne?	Ja, no, glej, če že greš, ne?	1615.844	1617.124			mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1615.844_1616.130	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, no,	Ja, no,	1615.844	1616.13	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1616.130_1616.304	ROG-Dia-GSO-P0007	ROG-dialog-0012	lej,	glej,	1616.13	1616.304	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1616.304_1617.124	ROG-Dia-GSO-P0007	ROG-dialog-0012	če že greš, ne?	če že greš, ne?	1616.304	1617.124	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1617.124_1618.028	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	1617.124	1618.028	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1618.028_1619.360	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pa če najdeš kej.	Pa če najdeš kaj.	1618.028	1619.36	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1619.360_1621.748	ROG-Dia-GSO-P0007	ROG-dialog-0012	Čeprav pa vseen, no.	Čeprav pa vseeno, no.	1619.36	1621.748	neutralPositive	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1621.748_1624.242	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pik() eee tale Pikendklapenburg smo šle.	Peek() eee tale PeekAndCloppenburg smo šle.	1621.748	1624.242	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1624.242_1626.117	ROG-Dia-GSO-P0007	ROG-dialog-0011	T@t ma take lepe s() ...	Ta ima take lepe s() ...	1624.242	1626.117	predominantlyPositive	positive	predominantlyPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1626.117_1626.624	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pa ja,	Pa ja,	1626.117	1626.624	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1626.624_1628.487	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sam tut cenovno kr drage, ne?	Samo tudi cenovno kar drage, ne?	1626.624	1628.487	neutralNegative	neutral	mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1626.624_1628.011	ROG-Dia-GSO-P0007	ROG-dialog-0012	se mi zdi, da ...	se mi zdi, da ...	1626.624	1628.011	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1628.487_1631.604	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pa ja, včeri se mi je zdel izred@n,	Pa ja, včeraj se mi je zdelo izredno,	1628.487	1631.604			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1628.487_1629.464	ROG-Dia-GSO-P0007	ROG-dialog-0012	Pa ja,	Pa ja,	1628.487	1629.464	mixedNegative	negative			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1629.464_1631.604	ROG-Dia-GSO-P0007	ROG-dialog-0012	včeri se mi je zdel izred@n,	včeraj se mi je zdelo izredno,	1629.464	1631.604	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1631.604_1633.255	ROG-Dia-GSO-P0007	ROG-dialog-0012	neka sprememba, no.	neka sprememba, no.	1631.604	1633.255	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1633.255_1634.584	ROG-Dia-GSO-P0007	ROG-dialog-0011	Cenovno?	Cenovno?	1633.255	1634.584			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1633.255_1634.584	ROG-Dia-GSO-P0007	ROG-dialog-0012	Že dolg nisem šla.	Že dolgo nisem šla.	1633.255	1634.584	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1634.584_1635.167	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, ja.	Ja, ja.	1634.584	1635.167	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1635.167_1637.353	ROG-Dia-GSO-P0007	ROG-dialog-0012	Tak da, res, cene grejo gor.	Tako da, res, cene grejo gor.	1635.167	1637.353			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1635.167_1636.044	ROG-Dia-GSO-P0007	ROG-dialog-0012	Tak da,	Tako da,	1635.167	1636.044	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1636.044_1637.353	ROG-Dia-GSO-P0007	ROG-dialog-0012	res, cene grejo gor.	res, cene grejo gor.	1636.044	1637.353	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1637.353_1638.177	ROG-Dia-GSO-P0007	ROG-dialog-0011	Grejo.	Grejo.	1637.353	1638.177	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1638.177_1639.684	ROG-Dia-GSO-P0007	ROG-dialog-0012	Tko redko grem,	Tako redko grem,	1638.177	1639.684	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1639.684_1640.963	ROG-Dia-GSO-P0007	ROG-dialog-0012	če mi le ni treba, lej.	če mi le ni treba, glej.	1639.684	1640.963	neutralNegative	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1640.963_1642.073	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ka si si pa kupla?	Kaj si si pa kupila?	1640.963	1642.073	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1640.963_1642.073	ROG-Dia-GSO-P0007	ROG-dialog-0012	[nerazumljivo]	[nerazumljivo]	1640.963	1642.073	neutralNegative	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1642.073_1643.143	ROG-Dia-GSO-P0007	ROG-dialog-0011	Mi povej.	Mi povej.	1642.073	1643.143	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1642.073_1643.143	ROG-Dia-GSO-P0007	ROG-dialog-0012	In ka sn si kupla?	In kaj sem si kupila?	1642.073	1643.143	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1643.143_1644.091	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	1643.143	1644.091	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1643.143_1644.091	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ka sn si kupla,	Kaj sem si kupila,	1643.143	1644.091	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1644.091_1647.038	ROG-Dia-GSO-P0007	ROG-dialog-0012	[glas] sej ni nč kej poseb@nga.	[glas] saj ni nič kaj posebnega.	1644.091	1647.038	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1645.829_1647.038	ROG-Dia-GSO-P0007	ROG-dialog-0011	Hlače, majca?	Hlače, majica?	1645.829	1647.038	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1647.038_1649.991	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ne, no, majčka je, na majčka je.	Ne, no, majčka je, ena majčka je.	1647.038	1649.991			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1647.038_1647.657	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ne, no,	Ne, no,	1647.038	1647.657	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1647.657_1648.784	ROG-Dia-GSO-P0007	ROG-dialog-0012	majčka je,	majčka je,	1647.657	1648.784	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1648.784_1649.991	ROG-Dia-GSO-P0007	ROG-dialog-0012	na majčka je.	ena majčka je.	1648.784	1649.991	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1649.991_1652.032	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ka sem si še pa druga? [smeh]	Kaj sem si še pa drugega? [smeh]	1649.991	1652.032	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1652.032_1653.035	ROG-Dia-GSO-P0007	ROG-dialog-0011	Nobenih hlač?	Nobenih hlač?	1652.032	1653.035	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1653.035_1654.711	ROG-Dia-GSO-P0007	ROG-dialog-0011	Hlače rabiš zdej.	Hlače rabiš zdaj.	1653.035	1654.711	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1653.035_1653.873	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	1653.035	1653.873			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1653.035_1654.711	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja. Ne.	Ja. Ne.	1653.035	1654.711	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1653.873_1654.711	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ne.	Ne.	1653.873	1654.711			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1654.711_1655.444	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ne, ne.	Ne, ne.	1654.711	1655.444	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1655.444_1660.054	ROG-Dia-GSO-P0007	ROG-dialog-0012	Točno, ene kratke rokave sem si kupla, pa eno tako tri četrt majčko.	Točno, ene kratke rokave sem si kupila, pa eno tako tri četrt majčko.	1655.444	1660.054			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1655.444_1655.724	ROG-Dia-GSO-P0007	ROG-dialog-0012	Točno,	Točno,	1655.444	1655.724	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1655.724_1660.054	ROG-Dia-GSO-P0007	ROG-dialog-0012	ene kratke rokave sem si kupla, pa eno tako tri četrt majčko.	ene kratke rokave sem si kupila, pa eno tako tri četrt majčko.	1655.724	1660.054	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1660.054_1662.057	ROG-Dia-GSO-P0007	ROG-dialog-0012	Tko, mal bolj elegantno, no,	Tako, malo bolj elegantno, no,	1660.054	1662.057	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1662.057_1663.886	ROG-Dia-GSO-P0007	ROG-dialog-0012	tak da, super, fajn, ja.	tako da, super, fajn, ja.	1662.057	1663.886	neutralPositive	neutral	mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1663.886_1665.027	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, sej fajn.	Ja, saj fajn.	1663.886	1665.027	neutralPositive	neutral	mixedPositive	positive	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1665.027_1667.091	ROG-Dia-GSO-P0007	ROG-dialog-0012	Drgač pa, lej, mogoče pa naslednič.	Drugače pa, glej, mogoče pa naslednjič.	1665.027	1667.091			neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1665.027_1665.904	ROG-Dia-GSO-P0007	ROG-dialog-0012	Drgač pa,	Drugače pa,	1665.027	1665.904	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1665.904_1666.144	ROG-Dia-GSO-P0007	ROG-dialog-0012	lej,	glej,	1665.904	1666.144	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1666.144_1667.091	ROG-Dia-GSO-P0007	ROG-dialog-0012	mogoče pa naslednič.	mogoče pa naslednjič.	1666.144	1667.091	neutralPositive	neutral			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1667.091_1670.239	ROG-Dia-GSO-P0007	ROG-dialog-0012	Včasih greš v trgovino pa najdeš ...	Včasih greš v trgovino pa najdeš ...	1667.091	1670.239	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1670.239_1671.644	ROG-Dia-GSO-P0007	ROG-dialog-0011	Goro stvari, k ti ...	Goro stvari, k ti ...	1670.239	1671.644	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1671.644_1672.891	ROG-Dia-GSO-P0007	ROG-dialog-0012	Takoj najdeš, lej,	Takoj najdeš, glej,	1671.644	1672.891	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1672.891_1673.597	ROG-Dia-GSO-P0007	ROG-dialog-0012	pa ne vem,	pa ne vem,	1672.891	1673.597	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1673.597_1675.071	ROG-Dia-GSO-P0007	ROG-dialog-0012	pa si kupiš takoj pet stvari,	pa si kupiš takoj pet stvari,	1673.597	1675.071	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1675.071_1678.102	ROG-Dia-GSO-P0007	ROG-dialog-0012	drugič pa boš hodu, pa ne boš nč našu za sebe, ne.	drugič pa boš hodil, pa ne boš nič našel za sebe, ne.	1675.071	1678.102			mixedNegative	negative	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1675.071_1676.164	ROG-Dia-GSO-P0007	ROG-dialog-0012	drugič pa boš hodu,	drugič pa boš hodil,	1675.071	1676.164	mixedPositive	positive			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1676.164_1678.102	ROG-Dia-GSO-P0007	ROG-dialog-0012	pa ne boš nč našu za sebe, ne.	pa ne boš nič našel za sebe, ne.	1676.164	1678.102	mixedPositive	positive			Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1678.102_1678.689	ROG-Dia-GSO-P0007	ROG-dialog-0011	To je res.	To je res.	1678.102	1678.689	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1678.689_1682.016	ROG-Dia-GSO-P0007	ROG-dialog-0011	Js sn si tud dans n() kupla nove olstrartke.	Jaz sem si tudi danes ne() kupila nove allstarke.	1678.689	1682.016			neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1678.689_1680.161	ROG-Dia-GSO-P0007	ROG-dialog-0012	Kak naletiš.	Kako naletiš.	1678.689	1680.161	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1682.016_1682.957	ROG-Dia-GSO-P0007	ROG-dialog-0012	A res de?	A res da?	1682.016	1682.957	neutralPositive	neutral	neutralNegative	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1682.957_1683.306	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	1682.957	1683.306	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1683.306_1688.422	ROG-Dia-GSO-P0007	ROG-dialog-0012	O, a nisi si že n() pred kratkim? [smeh]	O, a nisi si že ne() pred kratkim? [smeh]	1683.306	1688.422	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1685.240_1686.863	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sej si vsak let kupim.	Saj si vsako leto kupim.	1685.24	1686.863	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1686.863_1688.422	ROG-Dia-GSO-P0007	ROG-dialog-0011	Vsak let si e() bele.	Vsako leto si e() bele.	1686.863	1688.422	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1688.422_1689.449	ROG-Dia-GSO-P0007	ROG-dialog-0011	Bele, pazi.	Bele, pazi.	1688.422	1689.449	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0012_1688.989_1689.837	ROG-Dia-GSO-P0007	ROG-dialog-0012	Čist bele?	Čisto bele?	1688.989	1689.837	neutralPositive	neutral	neutralPositive	neutral	Train	train
ROG-Dia-GSO-P0007_ROG-dialog-0011_1689.837_1691.653	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, z mal platforme.	Ja, z malo platforme.	1689.837	1691.653	neutralPositive	neutral	neutralPositive	neutral	Train	train
