instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_orig	label_collapse	NER_orig	NER_collapse	split_orig	split_redo	annotation_type
ROG-Dia-GSO-P0007_ROG-dialog-0011_605.026_608.034	ROG-Dia-GSO-P0007	ROG-dialog-0011	no sam ne morm met take eee robusne čevle.	no samo ne morem imeti take eee robustne čevlje.	605.026	608.034	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_608.034_608.692	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eee	Eee	608.034	608.692	stalling	stalling	B-stalling	B-stalling	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_608.034_608.692	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha.	Aha.	608.034	608.692	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_608.692_610.121	ROG-Dia-GSO-P0007	ROG-dialog-0011	prehude so mi.	prehude so mi.	608.692	610.121	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_610.121_610.569	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha.	Aha.	610.121	610.569	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_610.569_610.866	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja,	Ja,	610.569	610.866	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_610.866_612.139	ROG-Dia-GSO-P0007	ROG-dialog-0011	obleka je super vse,	obleka je super vse,	610.866	612.139	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_612.139_612.523	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne.	ne.	612.139	612.523	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_612.523_615.506	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pa reče [smeh] Fredi:	Pa reče [smeh] Fredi:	612.523	615.506	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_612.523_615.506	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	612.523	615.506	confirm	confirm	B-confirm	B-confirm	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_615.506_617.480	ROG-Dia-GSO-P0007	ROG-dialog-0011	"A takle se boma zrihtala?"	"A takole se bova zrihtala?"	615.506	617.48	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_617.480_617.812	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha.	Aha.	617.48	617.812	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_617.812_618.112	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sn rekla:	Sem rekla:	617.812	618.112	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_618.112_619.204	ROG-Dia-GSO-P0007	ROG-dialog-0011	"To še pa ne vem."	"To še pa ne vem."	618.112	619.204	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_619.204_619.938	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja. [smeh]	Ja. [smeh]	619.204	619.938	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_619.938_620.552	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne vem.	Ne vem.	619.938	620.552	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_620.552_621.951	ROG-Dia-GSO-P0007	ROG-dialog-0012	Si boš neki kupla.	Si boš nekaj kupila.	620.552	621.951	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_621.951_623.501	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pa sej sn si že eno obleko kupla.	Pa saj sem si že eno obleko kupila.	621.951	623.501	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_621.951_623.152	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mogoče.	Mogoče.	621.951	623.152	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_623.501_624.028	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aja? [smeh]	Aja? [smeh]	623.501	624.028	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_624.028_624.359	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja,	Ja,	624.028	624.359	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_624.359_625.640	ROG-Dia-GSO-P0007	ROG-dialog-0011	veš de sn si,	veš da sem si,	624.359	625.64	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_624.359_626.280	ROG-Dia-GSO-P0007	ROG-dialog-0012	A res?	A res?	624.359	626.28	question	question	B-question	B-question	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_625.640_626.280	ROG-Dia-GSO-P0007	ROG-dialog-0011	sn si.	sem si.	625.64	626.28	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_626.280_626.666	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sej veš,	Saj veš,	626.28	626.666	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_626.666_628.840	ROG-Dia-GSO-P0007	ROG-dialog-0011	pr nas je skup ...	pri nas je skupaj ...	626.666	628.84	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_626.666_628.840	ROG-Dia-GSO-P0007	ROG-dialog-0012	Črno?	Črno?	626.666	628.84	propositionalQuestion	propositionalQuestion	B-propositionalQuestion	B-propositionalQuestion	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_628.840_629.256	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	628.84	629.256	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_629.256_629.593	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	629.256	629.593	confirm	confirm	B-confirm	B-confirm	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_629.593_631.384	ROG-Dia-GSO-P0007	ROG-dialog-0012	Sej črna je n() elegantna,	Saj črna je ne() elegantna,	629.593	631.384	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_631.384_633.886	ROG-Dia-GSO-P0007	ROG-dialog-0012	lahka oblečeš kadarkol, kamorkol,	lahko oblečeš kadarkoli, kamorkoli,	631.384	633.886	inform	inform	I-inform	I-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_633.886_634.103	ROG-Dia-GSO-P0007	ROG-dialog-0012	ne?	ne?	633.886	634.103	question	question	B-question	B-question	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_634.103_636.113	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ene take salonarčke lepo zraven.	Ene take salonarčke lepo zraven.	634.103	636.113	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_635.647_637.492	ROG-Dia-GSO-P0007	ROG-dialog-0012	In je kaj ozka al eee ...	In je kaj ozka ali eee ...	635.647	637.492	propositionalQuestion	propositionalQuestion	B-propositionalQuestion	B-propositionalQuestion	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_637.492_637.819	ROG-Dia-GSO-P0007	ROG-dialog-0011	Veš ka,	Veš kaj,	637.492	637.819	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_637.819_638.639	ROG-Dia-GSO-P0007	ROG-dialog-0011	tak eee,	tako eee,	637.819	638.639	stalling	stalling	B-stalling	B-stalling	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_638.639_640.946	ROG-Dia-GSO-P0007	ROG-dialog-0011	glede na to, da nisn pogust,	glede na to, da nisem pogosto,	638.639	640.946	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_640.946_641.467	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne?	ne?	640.946	641.467	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_641.467_641.886	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja,	Ja,	641.467	641.886	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_641.886_642.521	ROG-Dia-GSO-P0007	ROG-dialog-0012	kdo pa je? [smeh]	kdo pa je? [smeh]	641.886	642.521	question	question	B-question	B-question	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_642.521_643.444	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eem.	Eem.	642.521	643.444	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_643.444_645.146	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sn si bol tak na a vzela	Sem si bolj tako na a vzela	643.444	645.146	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_645.146_647.550	ROG-Dia-GSO-P0007	ROG-dialog-0011	pa tak mam metul() eee mašnce spredi,	pa tako imam metul() eee mašnice spredaj,	645.146	647.55	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_645.146_646.329	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha.	Aha.	645.146	646.329	confirm	confirm	B-confirm	B-confirm	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_647.550_648.065	ROG-Dia-GSO-P0007	ROG-dialog-0011	veš?	veš?	647.55	648.065	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_647.550_648.065	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ooo,	Ooo,	647.55	648.065	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_648.065_649.365	ROG-Dia-GSO-P0007	ROG-dialog-0012	kak boš luškana.	kako boš luštkana.	648.065	649.365	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_649.365_649.615	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tak ...	Tako ...	649.365	649.615	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_649.615_650.419	ROG-Dia-GSO-P0007	ROG-dialog-0011	Bomo vidl, lej.	Bomo videli, glej.	649.615	650.419	autoPositive	autoPositive	I-autoPositive	I-autoPositive	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_649.615_650.419	ROG-Dia-GSO-P0007	ROG-dialog-0012	Fajn.	Fajn.	649.615	650.419	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_650.419_651.509	ROG-Dia-GSO-P0007	ROG-dialog-0012	Super, super.	Super, super.	650.419	651.509	autoPositive	autoPositive	I-autoPositive	I-autoPositive	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_651.509_652.874	ROG-Dia-GSO-P0007	ROG-dialog-0011	Bomo vidl, če eee ...	Bomo videli, če eee ...	651.509	652.874	retraction	retraction	B-retraction	B-retraction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_652.874_654.026	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pr nas je tulk t@tih,	Pri nas je toliko teh,	652.874	654.026	retraction	retraction	I-retraction	I-retraction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_654.026_655.960	ROG-Dia-GSO-P0007	ROG-dialog-0011	če se znaš dob@r oblečit ...	če se znaš dobro obleči ...	654.026	655.96	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_655.960_658.013	ROG-Dia-GSO-P0007	ROG-dialog-0011	dob@r skombinirat pr nas ...	dobro skombinirati pri nas ...	655.96	658.013	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_655.960_656.713	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	655.96	656.713	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_658.013_658.441	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	658.013	658.441	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_658.441_659.639	ROG-Dia-GSO-P0007	ROG-dialog-0011	v naši trgovini,	v naši trgovini,	658.441	659.639	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_658.441_659.639	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	658.441	659.639	autoPositive	autoPositive	I-autoPositive	I-autoPositive	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_659.639_661.017	ROG-Dia-GSO-P0007	ROG-dialog-0011	si lah ful dob@r oblečeš.	si lahko ful dobro oblečeš.	659.639	661.017	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_661.017_661.619	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha,	Aha,	661.017	661.619	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_661.619_662.150	ROG-Dia-GSO-P0007	ROG-dialog-0012	se najde.	se najde.	661.619	662.15	autoNegative	unspecifiedFunction	B-autoNegative	B-unspecifiedFunction	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_662.150_662.992	ROG-Dia-GSO-P0007	ROG-dialog-0011	S() lah	S() lahko	662.15	662.992	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_662.992_664.519	ROG-Dia-GSO-P0007	ROG-dialog-0011	sam stil morš met,	samo stil moraš imeti,	662.992	664.519	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_664.519_666.224	ROG-Dia-GSO-P0007	ROG-dialog-0011	vedit morš, v ka se oblečeš,	vedeti moraš, v kaj se oblečeš,	664.519	666.224	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_666.224_666.612	ROG-Dia-GSO-P0007	ROG-dialog-0011	a veš?	a veš?	666.224	666.612	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_666.224_668.559	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja, ja, ja, ja.	Ja, ja, ja, ja.	666.224	668.559	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_667.147_668.559	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne morš vse dat gor, ampak	Ne moreš vse dati gor, ampak	667.147	668.559	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_668.559_670.119	ROG-Dia-GSO-P0007	ROG-dialog-0011	neki morš met, neko vizijo,	nekaj moraš imeti, neko vizijo,	668.559	670.119	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_670.119_671.919	ROG-Dia-GSO-P0007	ROG-dialog-0011	pa se lah ful dob@r oblečeš.	pa se lahko ful dobro oblečeš.	670.119	671.919	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_670.119_671.919	ROG-Dia-GSO-P0007	ROG-dialog-0012	A se da skombinirat,	A se da skombinirati,	670.119	671.919	turnGrab	turnGrab	B-turnGrab	B-turnGrab	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_671.919_673.839	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ful.	Ful.	671.919	673.839	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_671.919_673.839	ROG-Dia-GSO-P0007	ROG-dialog-0012	mate tulk različnih zadev.	imate toliko različnih zadev.	671.919	673.839	question	question	B-question	B-question	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_673.839_674.083	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ti,	Ti,	673.839	674.083	opening	opening	B-opening	B-opening	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_674.083_675.739	ROG-Dia-GSO-P0007	ROG-dialog-0012	pa ka pa se kej eee zadnje čase,	pa kaj pa se kaj eee zadnje čase,	674.083	675.739	retraction	retraction	B-retraction	B-retraction	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_675.739_676.939	ROG-Dia-GSO-P0007	ROG-dialog-0012	kakšna moda je kej?	kakšna moda je kaj?	675.739	676.939	setQuestion	setQuestion	B-setQuestion	B-setQuestion	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_676.939_678.422	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ti, ko si v trgovini.	Ti, ko si v trgovini.	676.939	678.422	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_678.422_679.186	ROG-Dia-GSO-P0007	ROG-dialog-0012	Eem	Eem	678.422	679.186	stalling	stalling	B-stalling	B-stalling	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_679.186_680.533	ROG-Dia-GSO-P0007	ROG-dialog-0012	ka so zej recimo hlače?	kaj so zdaj recimo hlače?	679.186	680.533	setQuestion	setQuestion	B-setQuestion	B-setQuestion	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_680.533_681.870	ROG-Dia-GSO-P0007	ROG-dialog-0012	A so ozke, široke?	A so ozke, široke?	680.533	681.87	choiceQuestion	unspecifiedFunction	B-choiceQuestion	B-unspecifiedFunction	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_681.870_684.217	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zdej so vse eee široke hlače.	Zdaj so vse eee široke hlače.	681.87	684.217	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_684.217_684.946	ROG-Dia-GSO-P0007	ROG-dialog-0012	Široke,	Široke,	684.217	684.946	confirm	confirm	B-confirm	B-confirm	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_684.946_685.260	ROG-Dia-GSO-P0007	ROG-dialog-0012	ne?	ne?	684.946	685.26	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_685.260_685.779	ROG-Dia-GSO-P0007	ROG-dialog-0011	Vse.	Vse.	685.26	685.779	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_685.779_689.087	ROG-Dia-GSO-P0007	ROG-dialog-0011	V boki dol, na ravne dol al pa ful na zvon.	V boki dol, na ravne dol ali pa ful na zvon.	685.779	689.087	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_689.087_689.674	ROG-Dia-GSO-P0007	ROG-dialog-0012	Aha.	Aha.	689.087	689.674	autoPositive	autoPositive	B-autoPositive	B-autoPositive	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_689.674_690.932	ROG-Dia-GSO-P0007	ROG-dialog-0011	Take, ko so včasih,	Take, ko so včasih,	689.674	690.932	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_689.674_691.861	ROG-Dia-GSO-P0007	ROG-dialog-0012	Take, ko so blo ... korenčko?	Take, ko so bilo ... korenčko?	689.674	691.861	question	question	B-question	B-question	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_690.932_691.861	ROG-Dia-GSO-P0007	ROG-dialog-0011	veš?	veš?	690.932	691.861	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_691.861_692.292	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ne,	Ne,	691.861	692.292	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_692.292_692.923	ROG-Dia-GSO-P0007	ROG-dialog-0012	včasih?	včasih?	692.292	692.923	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_692.923_696.252	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zej vse eee vuajd, široko.	Zdaj vse eee wide, široko.	692.923	696.252	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_696.252_696.965	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	696.252	696.965	confirm	confirm	B-confirm	B-confirm	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_696.965_700.032	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pa al pa fler, ko so pa ozke do kolen,	Pa ali pa flare, ko so pa ozke do kolen,	696.965	700.032	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_696.965_700.032	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	696.965	700.032	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_700.032_701.349	ROG-Dia-GSO-P0007	ROG-dialog-0011	pol pa grejo nazven.	pol pa grejo navzven.	700.032	701.349	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_700.559_701.349	ROG-Dia-GSO-P0007	ROG-dialog-0012	Mhm.	Mhm.	700.559	701.349	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_701.349_702.712	ROG-Dia-GSO-P0007	ROG-dialog-0012	Kak se to vse ponavla,	Kako se to vse ponavlja,	701.349	702.712	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_702.712_702.986	ROG-Dia-GSO-P0007	ROG-dialog-0012	ne?	ne?	702.712	702.986	question	question	B-question	B-question	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_702.986_703.272	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne,	Ne,	702.986	703.272	turnTake	turnTake	B-turnTake	B-turnTake	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_703.272_704.444	ROG-Dia-GSO-P0007	ROG-dialog-0011	pa js tega ne morm več nosit.	pa jaz tega ne morem več nositi.	703.272	704.444	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_704.444_704.772	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja,	Ja,	704.444	704.772	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_704.772_706.254	ROG-Dia-GSO-P0007	ROG-dialog-0012	js sem to nosla,	jaz sem to nosila,	704.772	706.254	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_706.254_707.069	ROG-Dia-GSO-P0007	ROG-dialog-0012	ka pa vem,	kaj pa vem,	706.254	707.069	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_707.069_708.625	ROG-Dia-GSO-P0007	ROG-dialog-0012	trideset let nazaj?	trideset let nazaj?	707.069	708.625	question	question	B-question	B-question	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_708.625_709.200	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	708.625	709.2	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_709.200_711.392	ROG-Dia-GSO-P0007	ROG-dialog-0012	Js mam še zdej tiste hlače vse.	Jaz imam še zdaj tiste hlače vse.	709.2	711.392	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_711.392_711.766	ROG-Dia-GSO-P0007	ROG-dialog-0011	Veš,	Veš,	711.392	711.766	turnTake	turnTake	B-turnTake	B-turnTake	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_711.766_713.385	ROG-Dia-GSO-P0007	ROG-dialog-0011	k@k sn si jih js sešila?	kako sem si jih jaz sešila?	711.766	713.385	setQuestion	setQuestion	B-setQuestion	B-setQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_711.766_713.385	ROG-Dia-GSO-P0007	ROG-dialog-0012	In je rekla,	In je rekla,	711.766	713.385	turnGrab	turnGrab	B-turnGrab	B-turnGrab	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_713.385_716.666	ROG-Dia-GSO-P0007	ROG-dialog-0012	je rekla hčera, da nej ji to pršparam, da ne smem stran dat.	je rekla hčera, da naj ji to prišparam, da ne smem stran dati.	713.385	716.666	inform	inform	B-inform	B-inform	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_716.666_717.776	ROG-Dia-GSO-P0007	ROG-dialog-0011	Prov se je odločla.	Prav se je odločila.	716.666	717.776	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_717.776_718.212	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	717.776	718.212	agreement	agreement	B-agreement	B-agreement	Train	dev	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_718.212_718.806	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja,	Ja,	718.212	718.806	agreement	agreement	B-agreement	B-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_718.806_720.582	ROG-Dia-GSO-P0007	ROG-dialog-0011	ker to zej s() pride vse nazaj.	ker to zdaj s() pride vse nazaj.	718.806	720.582	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0012_720.582_720.931	ROG-Dia-GSO-P0007	ROG-dialog-0012	Ja.	Ja.	720.582	720.931	agreement	agreement	B-agreement	B-agreement	Train	dev	function
