instance_id	file_id	speaker	colloq	norm	start_t	end_t	label_orig	label_collapse	NER_orig	NER_collapse	split_orig	split_redo	annotation_type
ROG-Dia-GSO-P0007_ROG-dialog-0011_721.993_722.766	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja,	Ja,	721.993	722.766	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_722.766_723.767	ROG-Dia-GSO-P0007	ROG-dialog-0011	to sn js si sešila,	to sem jaz si sešila,	722.766	723.767	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_723.767_724.906	ROG-Dia-GSO-P0007	ROG-dialog-0011	veš, kulk takih hlač.	veš, koliko takih hlač.	723.767	724.906	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_724.906_726.406	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ko sn v šolo hodla.	Ko sem v šolo hodila.	724.906	726.406	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_726.406_729.717	ROG-Dia-GSO-P0007	ROG-dialog-0011	Js sem si še trikotnike not všila, sam da so ble široke.	Jaz sem si še trikotnike not všila, samo da so bile široke.	726.406	729.717	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_729.717_730.461	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zdej ...	Zdaj ...	729.717	730.461	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_730.461_731.762	ROG-Dia-GSO-P0007	ROG-dialog-0011	me ne viiš.	me ne vidiš.	730.461	731.762	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_734.081_734.608	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne.	Ne.	734.081	734.608	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_736.007_736.552	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	736.007	736.552	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_736.552_737.874	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zej tk nimam placa.	Zdaj tako nimam placa.	736.552	737.874	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_738.758_739.053	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	738.758	739.053	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_739.798_740.987	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, no eee ...	Ja, no eee ...	739.798	740.987	turnGrab	turnGrab	B-turnGrab	B-turnGrab	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_740.987_744.192	ROG-Dia-GSO-P0007	ROG-dialog-0011	tut tvoji še morem uno obleko skrajšat,	tudi tvoji še moram ono obleko skrajšati,	740.987	744.192	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_744.192_744.803	ROG-Dia-GSO-P0007	ROG-dialog-0011	eee z()	eee z()	744.192	744.803	stalling	stalling	B-stalling	B-stalling	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_744.803_745.913	ROG-Dia-GSO-P0007	ROG-dialog-0011	naramnice zamenjat.	naramnice zamenjati.	744.803	745.913	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_747.082_749.819	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eno črno obleko mi je dala, ko je treba naram@nce,	Eno črno obleko mi je dala, ko je treba naramnice,	747.082	749.819	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_749.819_750.825	ROG-Dia-GSO-P0007	ROG-dialog-0011	ko ck	ko ck	749.819	750.825	stalling	stalling	B-stalling	B-stalling	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_750.825_754.318	ROG-Dia-GSO-P0007	ROG-dialog-0011	na elastiko ma naram@nce, pa bi mela za regulirat, tak ko ma nedrček,	na elastiko ima naramnice, pa bi imela za regulirati, tako kot ima nedrček,	750.825	754.318	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_754.318_754.545	ROG-Dia-GSO-P0007	ROG-dialog-0011	veš?	veš?	754.318	754.545	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_755.464_756.631	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sej sem že najdla take,	Saj sem že našla take,	755.464	756.631	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_756.631_757.979	ROG-Dia-GSO-P0007	ROG-dialog-0011	sn že kupla tiste te ...	sem že kupila tiste te ...	756.631	757.979	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_759.273_759.820	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	759.273	759.82	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_760.644_761.810	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ampak sej z@le je še mrz@l,	Ampak saj zdajle je še mrzlo,	760.644	761.81	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_761.810_763.054	ROG-Dia-GSO-P0007	ROG-dialog-0011	zej je še nev nosla. [smeh]	zdaj je še ne+bo nosila. [smeh]	761.81	763.054	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_772.026_773.192	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tiste oversajz,	Tiste oversize,	772.026	773.192	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_773.192_774.312	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne?	ne?	773.192	774.312	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_774.312_775.010	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja, se.	Ja, se.	774.312	775.01	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_776.417_777.103	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ful lepo.	Ful lepo.	776.417	777.103	agreement	agreement	B-agreement	B-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_777.483_779.825	ROG-Dia-GSO-P0007	ROG-dialog-0011	Zanč je bla na moj rojstni dan ful lepa.	Zadnjič je bila na moj rojstni dan ful lepa.	777.483	779.825	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_780.466_781.005	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eee no,	Eee no,	780.466	781.005	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_781.005_782.132	ROG-Dia-GSO-P0007	ROG-dialog-0011	tak stil je men všeč,	tak stil je meni všeč,	781.005	782.132	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_782.132_782.499	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne.	ne.	782.132	782.499	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_782.935_787.712	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ampak niso pa še nardil hlač za mene, da ne bi ble tak visok pas.	Ampak niso pa še naredili hlač za mene, da ne bi bile tak visok pas.	782.935	787.712	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_787.712_788.852	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ker je vse visok pas.	Ker je vse visok pas.	787.712	788.852	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_788.852_789.885	ROG-Dia-GSO-P0007	ROG-dialog-0011	Js to ne morn nosit.	Jaz to ne morem nositi.	788.852	789.885	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_789.885_791.340	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ti maš rada visok pas?	Ti imaš rada visok pas?	789.885	791.34	propositionalQuestion	propositionalQuestion	B-propositionalQuestion	B-propositionalQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_795.832_796.412	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tako, ja.	Tako, ja.	795.832	796.412	agreement	agreement	B-agreement	B-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_796.412_799.822	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pod popkom mam js najraj, no.	Pod popkom imam jaz najraje, no.	796.412	799.822	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_799.822_800.685	ROG-Dia-GSO-P0007	ROG-dialog-0011	J() js ni,	J() jaz ni,	799.822	800.685	retraction	retraction	B-retraction	B-retraction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_800.685_803.832	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne morm met tist, da mi š() še zize gor drži. [smeh]	ne morem imeti tisto, da mi š() še zize gor drži. [smeh]	800.685	803.832	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_805.897_806.373	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ful.	Ful.	805.897	806.373	agreement	agreement	B-agreement	B-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_807.812_809.285	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tistim paše.	Tistim paše.	807.812	809.285	agreement	agreement	B-agreement	B-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_809.285_810.732	ROG-Dia-GSO-P0007	ROG-dialog-0011	Js, ko pa ne,	Jaz, ko pa ne,	809.285	810.732	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_810.732_811.992	ROG-Dia-GSO-P0007	ROG-dialog-0011	pa mi vse pol dol leze.	pa mi vse pol dol leze.	810.732	811.992	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_811.992_813.872	ROG-Dia-GSO-P0007	ROG-dialog-0011	Js to ne morm, ne, nosit.	Jaz to ne morem, ne, nositi.	811.992	813.872	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_813.872_814.152	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eh.	Eh.	813.872	814.152	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_814.152_816.559	ROG-Dia-GSO-P0007	ROG-dialog-0011	Drugač pa, ko s me vprašala, kaka je moda.	Drugače pa, ko si me vprašala, kaka je moda.	814.152	816.559	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_817.146_819.595	ROG-Dia-GSO-P0007	ROG-dialog-0011	Rožice so zdej.	Rožice so zdaj.	817.146	819.595	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_820.445_822.945	ROG-Dia-GSO-P0007	ROG-dialog-0011	Vzorčasti,	Vzorčasti,	820.445	822.945	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_822.945_823.650	ROG-Dia-GSO-P0007	ROG-dialog-0011	ja,	ja,	822.945	823.65	confirm	confirm	I-confirm	I-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_823.650_826.912	ROG-Dia-GSO-P0007	ROG-dialog-0011	vzorčasti, potem tigrica je tut taka zanimiva.	vzorčasti, potem tigrica je tudi taka zanimiva.	823.65	826.912	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_826.912_828.537	ROG-Dia-GSO-P0007	ROG-dialog-0011	Večni vzorec.	Večni vzorec.	826.912	828.537	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_828.537_830.052	ROG-Dia-GSO-P0007	ROG-dialog-0011	Rjava.	Rjava.	828.537	830.052	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_830.052_831.292	ROG-Dia-GSO-P0007	ROG-dialog-0011	Rjava.	Rjava.	830.052	831.292	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_832.372_833.123	ROG-Dia-GSO-P0007	ROG-dialog-0011	Taka temna,	Taka temna,	832.372	833.123	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_833.123_834.625	ROG-Dia-GSO-P0007	ROG-dialog-0011	vse odtenke bež, rjave,	vse odtenke bež, rjave,	833.123	834.625	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_834.625_834.938	ROG-Dia-GSO-P0007	ROG-dialog-0011	veš?	veš?	834.625	834.938	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_834.938_836.903	ROG-Dia-GSO-P0007	ROG-dialog-0011	Čist v odtenkih rjave.	Čisto v odtenkih rjave.	834.938	836.903	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_838.228_838.953	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	838.228	838.953	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_838.953_839.995	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tak eee ...	Tako eee ...	838.953	839.995	retraction	retraction	B-retraction	B-retraction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_839.995_841.057	ROG-Dia-GSO-P0007	ROG-dialog-0011	pa rumena.	pa rumena.	839.995	841.057	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_842.345_844.794	ROG-Dia-GSO-P0007	ROG-dialog-0011	Rumena je letos ... ful taka.	Rumena je letos ... ful taka.	842.345	844.794	turnTake	turnTake	B-turnTake	B-turnTake	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_848.292_851.092	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ccc tista eee lepa,	Ccc tista eee lepa,	848.292	851.092	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_851.092_851.384	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne?	ne?	851.092	851.384	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_851.384_853.992	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ampak rjavo lah vse živo kombiniraš,	Ampak rjavo lahko vse živo kombiniraš,	851.384	853.992	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_853.992_854.172	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne?	ne?	853.992	854.172	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_854.172_856.599	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tko de, ne vem,	Tako da, ne vem,	854.172	856.599	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_856.599_857.505	ROG-Dia-GSO-P0007	ROG-dialog-0011	mama od	mama od	856.599	857.505	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_857.505_858.979	ROG-Dia-GSO-P0007	ROG-dialog-0011	eee ck	eee ck	857.505	858.979	stalling	stalling	B-stalling	B-stalling	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_858.979_860.008	ROG-Dia-GSO-P0007	ROG-dialog-0011	soplesalca.	soplesalca.	858.979	860.008	selfCorrection	unspecifiedFunction	B-selfCorrection	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_860.456_862.421	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ko je vidla obleko od eee nje,	Ko je videla obleko od eee nje,	860.456	862.421	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_862.421_863.659	ROG-Dia-GSO-P0007	ROG-dialog-0011	modro, svetlo modro.	modro, svetlo modro.	862.421	863.659	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_863.659_864.601	ROG-Dia-GSO-P0007	ROG-dialog-0011	Je rekla:	Je rekla:	863.659	864.601	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_864.601_866.799	ROG-Dia-GSO-P0007	ROG-dialog-0011	"Eee moj bo mel rjavo zraven."	"Eee moj bo imel rjavo zraven."	864.601	866.799	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_866.799_867.179	ROG-Dia-GSO-P0007	ROG-dialog-0011	Sn rekla:	Sem rekla:	866.799	867.179	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_867.179_867.565	ROG-Dia-GSO-P0007	ROG-dialog-0011	"Ne."	"Ne."	867.179	867.565	inform	inform	I-inform	I-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_869.259_869.592	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne,	Ne,	869.259	869.592	disagreement	unspecifiedFunction	B-disagreement	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_869.592_870.012	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne gre.	ne gre.	869.592	870.012	disagreement	unspecifiedFunction	I-disagreement	I-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_875.594_878.319	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tista lepa lepa modra barva,	Tista lepa lepa modra barva,	875.594	878.319	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_878.319_878.761	ROG-Dia-GSO-P0007	ROG-dialog-0011	veš?	veš?	878.319	878.761	feedbackElicitation	feedbackElicitation	B-feedbackElicitation	B-feedbackElicitation	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_879.783_881.472	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pa da bi mel ...	Pa da bi imel ...	879.783	881.472	unspecifiedFunction	unspecifiedFunction	B-unspecifiedFunction	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_881.718_882.186	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	881.718	882.186	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_883.308_884.639	ROG-Dia-GSO-P0007	ROG-dialog-0011	Da bi mel rjavo zraven?	Da bi imel rjavo zraven?	883.308	884.639	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_884.639_885.967	ROG-Dia-GSO-P0007	ROG-dialog-0011	Rjav metuljček,	Rjav metuljček,	884.639	885.967	checkQuestion	checkQuestion	I-checkQuestion	I-checkQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_885.967_886.432	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne vem.	ne vem.	885.967	886.432	disagreement	unspecifiedFunction	B-disagreement	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_888.476_889.810	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne vem.	Ne vem.	888.476	889.81	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_890.949_891.272	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne,	Ne,	890.949	891.272	disconfirm	unspecifiedFunction	B-disconfirm	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_891.272_891.899	ROG-Dia-GSO-P0007	ROG-dialog-0011	modro ne,	modro ne,	891.272	891.899	disconfirm	unspecifiedFunction	I-disconfirm	I-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_891.899_894.567	ROG-Dia-GSO-P0007	ROG-dialog-0011	ker ne bo dobil eee istega odtenka.	ker ne bo dobil eee istega odtenka.	891.899	894.567	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_899.739_900.500	ROG-Dia-GSO-P0007	ROG-dialog-0011	Rjava?	Rjava?	899.739	900.5	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_901.293_902.605	ROG-Dia-GSO-P0007	ROG-dialog-0011	Men pa tko,	Meni pa tako,	901.293	902.605	retraction	retraction	B-retraction	B-retraction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_902.605_906.945	ROG-Dia-GSO-P0007	ROG-dialog-0011	mogoč, ko bi dala skupi, da bi vidla.	mogoče, ko bi dala skupaj, da bi videla.	902.605	906.945	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_914.470_916.072	ROG-Dia-GSO-P0007	ROG-dialog-0011	Aja.	Aja.	914.47	916.072	question	question	B-question	B-question	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_916.512_917.812	ROG-Dia-GSO-P0007	ROG-dialog-0011	No, dej mi predlog,	No, daj mi predlog,	916.512	917.812	request	unspecifiedFunction	B-request	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_917.812_920.720	ROG-Dia-GSO-P0007	ROG-dialog-0011	če ma eee ck modro obleko,	če ima eee ck modro obleko,	917.812	920.72	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_921.584_925.044	ROG-Dia-GSO-P0007	ROG-dialog-0011	kak bi bla pa pol midva z mojmu oblečena?	kako bi bila pa pol midva z mojim oblečena?	921.584	925.044	setQuestion	setQuestion	B-setQuestion	B-setQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_925.888_927.632	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ni mus, da sma ista.	Ni mus, da sva ista.	925.888	927.632	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_927.632_928.692	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne.	Ne.	927.632	928.692	agreement	agreement	B-agreement	B-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_928.692_930.445	ROG-Dia-GSO-P0007	ROG-dialog-0011	Čist drgač,	Čisto drugače,	928.692	930.445	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_930.445_931.685	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne?	ne?	930.445	931.685	checkQuestion	checkQuestion	I-checkQuestion	I-checkQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_931.685_933.065	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	931.685	933.065	agreement	agreement	B-agreement	B-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_933.065_933.586	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ja.	Ja.	933.065	933.586	agreement	agreement	I-agreement	I-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_933.586_934.110	ROG-Dia-GSO-P0007	ROG-dialog-0011	Okej.	Okej.	933.586	934.11	confirm	confirm	B-confirm	B-confirm	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_934.110_936.192	ROG-Dia-GSO-P0007	ROG-dialog-0011	Vsaj onadva, da se uskladita,	Vsaj onadva, da se uskladita,	934.11	936.192	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_936.192_937.212	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne?	ne?	936.192	937.212	checkQuestion	checkQuestion	B-checkQuestion	B-checkQuestion	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_941.681_943.726	ROG-Dia-GSO-P0007	ROG-dialog-0011	Eee trinajstga šestga.	Eee trinajstega šestega.	941.681	943.726	answer	answer	B-answer	B-answer	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_947.542_949.009	ROG-Dia-GSO-P0007	ROG-dialog-0011	Hiter bo.	Hitro bo.	947.542	949.009	agreement	agreement	B-agreement	B-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_949.318_949.832	ROG-Dia-GSO-P0007	ROG-dialog-0011	Hiter bo.	Hitro bo.	949.318	949.832	agreement	agreement	I-agreement	I-agreement	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_949.832_951.045	ROG-Dia-GSO-P0007	ROG-dialog-0011	Pet kart mamo,	Pet kart imamo,	949.832	951.045	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_951.045_952.125	ROG-Dia-GSO-P0007	ROG-dialog-0011	tko da je zej, eee	tako da je zdaj, eee	951.045	952.125	turnKeep	unspecifiedFunction	B-turnKeep	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_952.125_954.020	ROG-Dia-GSO-P0007	ROG-dialog-0011	Fredi bi rad babi zram povabo,	Fredi bi rad babi zraven povabil,	952.125	954.02	inform	inform	B-inform	B-inform	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_954.020_954.307	ROG-Dia-GSO-P0007	ROG-dialog-0011	ne.	ne.	954.02	954.307	interactionStructuring	interactionStructuring	B-interactionStructuring	B-interactionStructuring	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_955.336_956.159	ROG-Dia-GSO-P0007	ROG-dialog-0011	Tko de ...	Tako da ...	955.336	956.159	turnKeep	unspecifiedFunction	B-turnKeep	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_959.310_960.272	ROG-Dia-GSO-P0007	ROG-dialog-0011	Ne, ne,	Ne, ne,	959.31	960.272	disconfirm	unspecifiedFunction	B-disconfirm	B-unspecifiedFunction	Train	train	function
ROG-Dia-GSO-P0007_ROG-dialog-0011_960.272_960.887	ROG-Dia-GSO-P0007	ROG-dialog-0011	eee	eee	960.272	960.887	stalling	stalling	B-stalling	B-stalling	Train	train	function
